task_id,optimizer_id,seed,level_3,n_trials,n_function_calls,trial_info__config,trial_info__instance,trial_info__seed,trial_info__budget,trial_info__normalized_budget,trial_info__name,trial_info__checkpoint,trial_value__cost,trial_value__time,trial_value__virtual_time,trial_value__status,trial_value__starttime,trial_value__endtime,benchmark_id,task_type,subset_id,task.optimization_resources.n_trials,trial_value__cost_raw,trial_value__cost_inc,time,experiment_id
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,10,11,11,"[0.6000000238418579, 1.0, 1.0, 219.45445251464844]",None,None,None,None,None,None,0.0001509346336932671,0.03881359100341797,659.473331611469,1,1789304905.6493504,1789304905.688164,HPOBench,blackbox,dev,50,0.0001509346336932671,0.0,8305.510759752467,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,11,12,12,"[0.30000001192092896, 0.009843133389949799, 13.0, 2.1601195335388184]",None,None,None,None,None,None,3.483106931383429e-05,0.0375063419342041,647.6547752713045,1,1789304906.0501235,1789304906.0876298,HPOBench,blackbox,dev,50,3.483106931383429e-05,0.0,8953.566308072173,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,12,13,13,"[0.6000000238418579, 0.21431098878383636, 8.0, 47.0315055847168]",None,None,None,None,None,None,0.0,0.039743900299072266,1027.9693775177002,1,1789304906.4565187,1789304906.4962626,HPOBench,blackbox,dev,50,0.0,0.0,9981.942080786788,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,13,14,14,"[0.4000000059604645, 0.09921256452798843, 8.0, 47.0315055847168]",None,None,None,None,None,None,1.1610356437952163e-05,0.03784942626953125,912.4512313635773,1,1789304906.862438,1789304906.9002874,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,10894.799231463796,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,14,15,15,"[0.4000000059604645, 0.21431098878383636, 20.0, 10.079368591308594]",None,None,None,None,None,None,1.1610356437952163e-05,0.03783273696899414,754.0525618822999,1,1789304907.2668505,1789304907.3046832,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,11649.256205854106,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,15,16,16,"[0.5, 0.09921256452798843, 8.0, 1024.0]",None,None,None,None,None,None,0.00015093463369324488,0.037429094314575195,1249.2187019995001,1,1789304907.6733923,1789304907.7108214,HPOBench,blackbox,dev,50,0.00015093463369324488,0.0,12898.881449677947,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,16,17,17,"[0.30000001192092896, 0.4629373550415039, 20.0, 10.079368591308594]",None,None,None,None,None,None,1.1610356437952163e-05,0.0380246639251709,731.0005081923432,1,1789304908.0792625,1789304908.1172872,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,13630.287828069493,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,17,18,18,"[0.30000001192092896, 0.09921256452798843, 50.0, 47.0315055847168]",None,None,None,None,None,None,1.1610356437952163e-05,0.03830718994140625,870.6933752329774,1,1789304908.4869392,1789304908.5252464,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,14501.388879999247,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,18,19,19,"[0.30000001192092896, 0.045929204672575, 20.0, 10.079368591308594]",None,None,None,None,None,None,1.1610356437952163e-05,0.03802227973937988,724.6511138709016,1,1789304908.8962865,1789304908.9343088,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,15226.44934116591,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,19,20,20,"[0.30000001192092896, 0.09921256452798843, 20.0, 10.079368591308594]",None,None,None,None,None,None,1.1610356437952163e-05,0.040328025817871094,721.4663802416749,1,1789304909.33297,1789304909.373298,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,15948.35240482395,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,20,21,21,"[0.20000000298023224, 0.21431098878383636, 20.0, 47.0315055847168]",None,None,None,None,None,None,5.8051782189760814e-05,0.03745579719543457,777.2580169596407,1,1789304909.7478747,1789304909.7853305,HPOBench,blackbox,dev,50,5.8051782189760814e-05,0.0,16726.025326616433,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,21,22,22,"[0.30000001192092896, 0.09921256452798843, 32.0, 10.079368591308594]",None,None,None,None,None,None,1.1610356437952163e-05,0.039092063903808594,727.6148465903229,1,1789304910.1642752,1789304910.2033672,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,17454.056573639344,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,22,23,23,"[0.4000000059604645, 0.045929204672575, 20.0, 47.0315055847168]",None,None,None,None,None,None,1.1610356437952163e-05,0.0379033088684082,925.8532100947327,1,1789304910.584758,1789304910.6226614,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,18380.330266607994,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,23,24,24,"[0.30000001192092896, 0.045929204672575, 20.0, 47.0315055847168]",None,None,None,None,None,None,1.1610356437952163e-05,0.037786006927490234,869.9868360789246,1,1789304911.0012069,1789304911.038993,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,19250.73355151848,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,24,25,25,"[0.30000001192092896, 0.09921256452798843, 20.0, 47.0315055847168]",None,None,None,None,None,None,1.1610356437952163e-05,0.038522958755493164,873.41735661344,1,1789304911.5582397,1789304911.5967627,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,20124.707940955483,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,25,26,26,"[0.4000000059604645, 0.045929204672575, 50.0, 219.45445251464844]",None,None,None,None,None,None,3.4831069313856486e-05,0.037763357162475586,1097.2513941620668,1,1789304911.978872,1789304912.0166354,HPOBench,blackbox,dev,50,3.4831069313856486e-05,0.0,21222.379967479916,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,26,27,27,"[0.4000000059604645, 0.045929204672575, 3.0, 219.45445251464844]",None,None,None,None,None,None,3.4831069313856486e-05,0.037044525146484375,933.0746284817537,1,1789304912.3962414,1789304912.433286,HPOBench,blackbox,dev,50,3.4831069313856486e-05,0.0,22155.871965327362,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,27,28,28,"[0.30000001192092896, 0.4629373550415039, 50.0, 219.45445251464844]",None,None,None,None,None,None,5.805178218973861e-05,0.03770923614501953,981.7053877272341,1,1789304912.8158524,1789304912.8535616,HPOBench,blackbox,dev,50,5.805178218973861e-05,0.0,23137.99696403177,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,28,29,29,"[0.30000001192092896, 0.09921256452798843, 20.0, 47.0315055847168]",None,None,None,None,None,None,1.1610356437952163e-05,0.03730416297912598,873.41735661344,1,1789304913.2398798,1789304913.277184,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,24011.838348088142,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,29,30,30,"[0.4000000059604645, 0.045929204672575, 50.0, 1024.0]",None,None,None,None,None,None,0.00025542784163472553,0.038506507873535156,1148.0149131512428,1,1789304913.6626782,1789304913.7011847,HPOBench,blackbox,dev,50,0.00025542784163472553,0.0,25160.276059634543,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,30,31,31,"[0.30000001192092896, 0.09921256452798843, 8.0, 47.0315055847168]",None,None,None,None,None,None,1.1610356437952163e-05,0.03840923309326172,869.951283100409,1,1789304914.0905383,1789304914.1289475,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,26030.655202756545,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,31,32,32,"[0.30000001192092896, 0.09921256452798843, 13.0, 219.45445251464844]",None,None,None,None,None,None,6.966213862766857e-05,0.03730297088623047,978.4176430890718,1,1789304914.5218916,1789304914.5591946,HPOBench,blackbox,dev,50,6.966213862766857e-05,0.0,27009.50419917623,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,32,33,33,"[0.699999988079071, 0.21431098878383636, 13.0, 1024.0]",None,None,None,None,None,None,9.288285150357289e-05,0.03792762756347656,1433.4319675220067,1,1789304914.9475827,1789304914.9855103,HPOBench,blackbox,dev,50,9.288285150357289e-05,0.0,28443.361857826014,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,33,34,34,"[0.30000001192092896, 0.0021094917319715023, 20.0, 219.45445251464844]",None,None,None,None,None,None,5.805178218973861e-05,0.03774285316467285,977.4829079069826,1,1789304915.3759024,1789304915.4136453,HPOBench,blackbox,dev,50,5.805178218973861e-05,0.0,29421.273085425608,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,34,35,35,"[0.6000000238418579, 0.045929204672575, 32.0, 47.0315055847168]",None,None,None,None,None,None,0.0,0.03780078887939453,1021.7957592010498,1,1789304915.8042774,1789304915.8420782,HPOBench,blackbox,dev,50,0.0,0.0,30443.49721963238,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,35,36,36,"[0.6000000238418579, 0.09921256452798843, 20.0, 47.0315055847168]",None,None,None,None,None,None,0.0,0.038429975509643555,1028.7510612010956,1,1789304916.2331564,1789304916.2715864,HPOBench,blackbox,dev,50,0.0,0.0,31472.677159856074,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,36,37,37,"[0.6000000238418579, 0.09921256452798843, 20.0, 47.0315055847168]",None,None,None,None,None,None,0.0,0.038263797760009766,1028.7510612010956,1,1789304916.663021,1789304916.701285,HPOBench,blackbox,dev,50,0.0,0.0,32501.858085702173,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,37,38,38,"[0.6000000238418579, 0.045929204672575, 50.0, 10.079368591308594]",None,None,None,None,None,None,2.3220712875904325e-05,0.03782081604003906,816.8552818361177,1,1789304917.0946681,1789304917.132489,HPOBench,blackbox,dev,50,2.3220712875904325e-05,0.0,33319.145014600595,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,38,39,39,"[0.6000000238418579, 0.004556754138320684, 20.0, 219.45445251464844]",None,None,None,None,None,None,4.6441425751786444e-05,0.039021968841552734,1230.5951235420016,1,1789304917.5335238,1789304917.5725458,HPOBench,blackbox,dev,50,4.6441425751786444e-05,0.0,34550.178993790636,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,39,40,40,"[0.6000000238418579, 0.02126234397292137, 32.0, 47.0315055847168]",None,None,None,None,None,None,0.0,0.03745889663696289,1024.345789194107,1,1789304917.9708548,1789304918.0083137,HPOBench,blackbox,dev,50,0.0,0.0,35574.96211394597,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,40,41,41,"[0.10000000149011612, 0.045929204672575, 32.0, 47.0315055847168]",None,None,None,None,None,None,5.8051782189760814e-05,0.03741717338562012,782.5292977251742,1,1789304918.404948,1789304918.4423652,HPOBench,blackbox,dev,50,5.8051782189760814e-05,0.0,36357.92550490807,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,41,42,42,"[0.6000000238418579, 0.009843133389949799, 20.0, 1024.0]",None,None,None,None,None,None,0.00011610356437945502,0.03803682327270508,1342.2436156587073,1,1789304918.8402421,1789304918.878279,HPOBench,blackbox,dev,50,0.00011610356437945502,0.0,37700.60441471808,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,42,43,43,"[0.5, 0.09921256452798843, 50.0, 47.0315055847168]",None,None,None,None,None,None,1.1610356437952163e-05,0.03853487968444824,968.2336260111756,1,1789304919.2781096,1789304919.3166444,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,38669.27590813229,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,43,44,44,"[0.6000000238418579, 0.02126234397292137, 20.0, 47.0315055847168]",None,None,None,None,None,None,0.0,0.037987470626831055,1024.1449887752533,1,1789304919.7169871,1789304919.7549746,HPOBench,blackbox,dev,50,0.0,0.0,39693.85977449009,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,44,45,45,"[0.6000000238418579, 0.045929204672575, 1.0, 47.0315055847168]",None,None,None,None,None,None,2.3220712875904325e-05,0.037543296813964844,657.577553278531,1,1789304920.1618807,1789304920.199424,HPOBench,blackbox,dev,50,2.3220712875904325e-05,0.0,40351.88222136718,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,45,46,46,"[0.6000000238418579, 0.02126234397292137, 50.0, 47.0315055847168]",None,None,None,None,None,None,0.0,0.03825974464416504,1026.03799533844,1,1789304920.601211,1789304920.6394708,HPOBench,blackbox,dev,50,0.0,0.0,41378.35954704505,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,46,47,47,"[0.4000000059604645, 0.02126234397292137, 50.0, 47.0315055847168]",None,None,None,None,None,None,1.1610356437952163e-05,0.03757929801940918,925.0015343459077,1,1789304921.044872,1789304921.0824513,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,42303.804742365464,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,47,48,48,"[0.4000000059604645, 0.02126234397292137, 50.0, 47.0315055847168]",None,None,None,None,None,None,1.1610356437952163e-05,0.03727459907531738,925.0015343459077,1,1789304921.4863842,1789304921.5236588,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,43229.24778881922,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,48,49,49,"[0.4000000059604645, 0.004556754138320684, 5.0, 1024.0]",None,None,None,None,None,None,0.0002670381980726555,0.03867077827453613,1095.8516125209542,1,1789304921.9300215,1789304921.9686923,HPOBench,blackbox,dev,50,0.0002670381980726555,0.0,44325.54303871124,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,6,49,50,50,"[0.6000000238418579, 0.02126234397292137, 5.0, 47.0315055847168]",None,None,None,None,None,None,1.1610356437952163e-05,0.0380704402923584,1015.1788302691407,1,1789304922.3788347,1789304922.4169052,HPOBench,blackbox,dev,50,1.1610356437952163e-05,0.0,45341.17068218038,0
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,0,1,1,"[0.20000000298023224, 0.045929204672575, 13.0, 219.45445251464844]",None,None,None,None,None,None,0.0002089864158829613,0.03890180587768555,807.1934516995428,1,1789304904.8292997,1789304904.8682015,HPOBench,blackbox,dev,50,0.0002089864158829613,0.0002089864158829613,807.1934516995428,1
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,1,2,2,"[0.800000011920929, 0.0021094917319715023, 1.0, 0.0009765625]",None,None,None,None,None,None,2.3220712875882123e-05,0.038268089294433594,683.9823875490083,1,1789304904.8779557,1789304904.9162238,HPOBench,blackbox,dev,50,2.3220712875882123e-05,2.3220712875882123e-05,1491.2244952353371,1
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,2,3,3,"[0.8999999761581421, 0.21431098878383636, 32.0, 47.0315055847168]",None,None,None,None,None,None,2.3220712875904325e-05,0.03740692138671875,1214.1894657674684,1,1789304904.9245107,1789304904.9619176,HPOBench,blackbox,dev,50,2.3220712875904325e-05,2.3220712875882123e-05,2705.4605160450724,1
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,3,4,4,"[0.5, 0.02126234397292137, 5.0, 0.09921256452798843]",None,None,None,None,None,None,2.3220712875904325e-05,0.037758827209472656,658.7869470182313,1,1789304904.967675,1789304905.0054338,HPOBench,blackbox,dev,50,2.3220712875904325e-05,2.3220712875882123e-05,3364.2906273165386,1
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,4,5,5,"[0.4000000059604645, 1.0, 3.0, 0.4629373550415039]",None,None,None,None,None,None,2.3220712875904325e-05,0.03755521774291992,608.431237703885,1,1789304905.010846,1789304905.048401,HPOBench,blackbox,dev,50,2.3220712875904325e-05,2.3220712875882123e-05,3972.7650359493787,1
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,5,6,6,"[1.0, 0.009843133389949799, 20.0, 2.1601195335388184]",None,None,None,None,None,None,3.483106931383429e-05,0.03725099563598633,893.8077057694277,1,1789304905.0540617,1789304905.0913126,HPOBench,blackbox,dev,50,3.483106931383429e-05,2.3220712875882123e-05,4866.615957470454,1
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,6,7,7,"[0.6000000238418579, 0.21431098878383636, 5.0, 0.004556754138320684]",None,None,None,None,None,None,2.3220712875904325e-05,0.03713035583496094,702.6587710443391,1,1789304905.0968168,1789304905.1339471,HPOBench,blackbox,dev,50,2.3220712875904325e-05,2.3220712875882123e-05,5569.317483641747,1
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,7,8,8,"[0.30000001192092896, 0.0021094917319715023, 50.0, 219.45445251464844]",None,None,None,None,None,None,5.805178218973861e-05,0.0372462272644043,978.3671766676638,1,1789304905.1394117,1789304905.176658,HPOBench,blackbox,dev,50,5.805178218973861e-05,2.3220712875882123e-05,6547.727255219078,1
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,8,9,9,"[0.20000000298023224, 0.4629373550415039, 8.0, 2.1601195335388184]",None,None,None,None,None,None,3.483106931383429e-05,0.037384748458862305,638.708367476352,1,1789304905.1825533,1789304905.219938,HPOBench,blackbox,dev,50,3.483106931383429e-05,2.3220712875882123e-05,7186.4787642988995,1
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,9,10,10,"[0.6000000238418579, 0.02126234397292137, 50.0, 0.09921256452798843]",None,None,None,None,None,None,2.3220712875904325e-05,0.037731170654296875,718.429091459836,1,1789304905.2257714,1789304905.2635026,HPOBench,blackbox,dev,50,2.3220712875904325e-05,2.3220712875882123e-05,7904.951073894569,1
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,10,11,11,"[0.10000000149011612, 0.02126234397292137, 5.0, 0.004556754138320684]",None,None,None,None,None,None,3.483106931383429e-05,0.03916788101196289,591.1116546486695,1,1789304905.6065598,1789304905.6457276,HPOBench,blackbox,dev,50,3.483106931383429e-05,2.3220712875882123e-05,8496.443516869502,1
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,11,12,12,"[0.699999988079071, 0.02126234397292137, 5.0, 219.45445251464844]",None,None,None,None,None,None,3.483106931383429e-05,0.0378260612487793,1307.751338610538,1,1789304905.9893398,1789304906.027166,HPOBench,blackbox,dev,50,3.483106931383429e-05,2.3220712875882123e-05,9804.577635555113,1
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,12,13,13,"[0.4000000059604645, 0.21431098878383636, 20.0, 0.09921256452798843]",None,None,None,None,None,None,4.6441425751786444e-05,0.040108442306518555,654.412462485483,1,1789304906.3762164,1789304906.4163249,HPOBench,blackbox,dev,50,4.6441425751786444e-05,2.3220712875882123e-05,10459.376974623696,1
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,13,14,14,"[0.6000000238418579, 0.4629373550415039, 1.0, 47.0315055847168]",None,None,None,None,None,None,2.3220712875904325e-05,0.03823399543762207,653.8546669546022,1,1789304906.7626116,1789304906.8008456,HPOBench,blackbox,dev,50,2.3220712875904325e-05,2.3220712875882123e-05,11113.618036794287,1
blackbox/20/dev/hpobench/blackbox/tabular/ml/xgboost/146212,CARPSDynamicRF_DAEHRF_AdditiveEI,10,14,15,15,"[0.10000000149011612, 0.4629373550415039, 2.0, 0.4629373550415039]",None,None,None,None,None,None,2.3220712875904325e-05,0.03809475898742676,544.6302325788392,1,1789304907.1622775,1789304907.2003722,HPOBench,blackbox,dev,50,2.3220712875904325e-05,2.3220712875882123e-05,11658.647935205645,1
